,book.type,book.value,mainEntity.type,mainEntity.value,publ.type,publ.value,subject.type,subject.value,subject_label.type,subject_label.value
760,uri,http://data.bibliotheken.nl/id/nbt/p83288300X,uri,https://data2.bibliotheken.nl/.well-known/genid/558729766d2e40ee7ce1e67e329ede2b,uri,https://data2.bibliotheken.nl/.well-known/genid/4a125604bb1604134ff6e37430ff56b2,uri,http://data.bibliotheken.nl/id/thes/p155446126,literal,History (Netherlands)
761,uri,http://data.bibliotheken.nl/id/nbt/p832883077,uri,https://data2.bibliotheken.nl/.well-known/genid/5ef51d3538c64b6e9f8af96db8266342,uri,https://data2.bibliotheken.nl/.well-known/genid/de85a3a06047faada422ba8257cd3c12,uri,http://data.bibliotheken.nl/id/thes/p155446126,literal,History (Netherlands)
762,uri,http://data.bibliotheken.nl/id/nbt/p832974668,uri,https://data2.bibliotheken.nl/.well-known/genid/85f2dc36e87dc56729229634deef6eec,uri,https://data2.bibliotheken.nl/.well-known/genid/d84f58e77ca8abc1dcf150c8393147e4,uri,http://data.bibliotheken.nl/id/thes/p155446126,literal,History (Netherlands)
763,uri,http://data.bibliotheken.nl/id/nbt/p833131087,uri,https://data2.bibliotheken.nl/.well-known/genid/5901856820f074a5af3005315668d869,uri,https://data2.bibliotheken.nl/.well-known/genid/7062c03c1a36109d1a79a773e881ac9b,uri,http://data.bibliotheken.nl/id/thes/p155446126,literal,History (Netherlands)
764,uri,http://data.bibliotheken.nl/id/nbt/p833568051,uri,https://data2.bibliotheken.nl/.well-known/genid/185079b9f4a2246b2c243d50dfb7e251,uri,https://data2.bibliotheken.nl/.well-known/genid/457ee0399350b61d066eca1085e59d3c,uri,http://data.bibliotheken.nl/id/thes/p155446126,literal,History (Netherlands)
765,uri,http://data.bibliotheken.nl/id/nbt/p861782968,uri,https://data2.bibliotheken.nl/.well-known/genid/638fa6e90d5df171941bb8d7a0c5fd95,uri,https://data2.bibliotheken.nl/.well-known/genid/1d2dee4799abaa5080e44adfd583b410,uri,http://data.bibliotheken.nl/id/thes/p155446126,literal,History (Netherlands)
766,uri,http://data.bibliotheken.nl/id/nbt/p862049741,uri,https://data2.bibliotheken.nl/.well-known/genid/753cb2000cd165839aca94aabcbe7412,uri,https://data2.bibliotheken.nl/.well-known/genid/9532afb3b2d13a0dba85ca043a62077e,uri,http://data.bibliotheken.nl/id/thes/p155446126,literal,History (Netherlands)
767,uri,http://data.bibliotheken.nl/id/nbt/p059592664,uri,https://data2.bibliotheken.nl/.well-known/genid/44853f490e748ea8d6d1cba2262d6d89,uri,https://data2.bibliotheken.nl/.well-known/genid/c0c7b1759a5fabe74cd13efd3af692ec,uri,http://data.bibliotheken.nl/id/thes/p155446126,literal,History (Netherlands)
768,uri,http://data.bibliotheken.nl/id/nbt/p060867779,uri,https://data2.bibliotheken.nl/.well-known/genid/22d464ea10164b285961ab90e5d93c70,uri,https://data2.bibliotheken.nl/.well-known/genid/3931c1b4cae6f09c5873b197b728327a,uri,http://data.bibliotheken.nl/id/thes/p155446126,literal,History (Netherlands)
769,uri,http://data.bibliotheken.nl/id/nbt/p061204773,uri,https://data2.bibliotheken.nl/.well-known/genid/b2d6efd7271773a8d07c4bbe7f1ab93f,uri,https://data2.bibliotheken.nl/.well-known/genid/dc013c830966c3def3bcb73b3b71c042,uri,http://data.bibliotheken.nl/id/thes/p155446126,literal,History (Netherlands)
770,uri,http://data.bibliotheken.nl/id/nbt/p061255246,uri,https://data2.bibliotheken.nl/.well-known/genid/4b7026b651d1a7ca3975e65ad1ea4e05,uri,https://data2.bibliotheken.nl/.well-known/genid/febb54ca782f0f2fca4eaf257faa527e,uri,http://data.bibliotheken.nl/id/thes/p155446126,literal,History (Netherlands)
771,uri,http://data.bibliotheken.nl/id/nbt/p127048170,uri,https://data2.bibliotheken.nl/.well-known/genid/30368acd1867bed2bc4652e0fbd8d830,uri,https://data2.bibliotheken.nl/.well-known/genid/23744fcd6bd689156a21a139cb3f2e39,uri,http://data.bibliotheken.nl/id/thes/p155446126,literal,History (Netherlands)
772,uri,http://data.bibliotheken.nl/id/nbt/p149163231,uri,https://data2.bibliotheken.nl/.well-known/genid/e2f21256622b50bc7fa2aedab44ab23d,uri,https://data2.bibliotheken.nl/.well-known/genid/766791704e638f74cf17dc61f2a023a0,uri,http://data.bibliotheken.nl/id/thes/p155446126,literal,History (Netherlands)
773,uri,http://data.bibliotheken.nl/id/nbt/p197797040,uri,https://data2.bibliotheken.nl/.well-known/genid/a3f981929d3ab352fd8c3e51b62e8e4d,uri,https://data2.bibliotheken.nl/.well-known/genid/4d8731226f83ed8d58112fb444bd39bc,uri,http://data.bibliotheken.nl/id/thes/p155446126,literal,History (Netherlands)
774,uri,http://data.bibliotheken.nl/id/nbt/p288856090,uri,https://data2.bibliotheken.nl/.well-known/genid/42e78912ad65f0146b0bbf4782dc63f8,uri,https://data2.bibliotheken.nl/.well-known/genid/7ade0743b70cb4b067972e4ac7894c8d,uri,http://data.bibliotheken.nl/id/thes/p155446126,literal,History (Netherlands)
775,uri,http://data.bibliotheken.nl/id/nbt/p298578395,uri,https://data2.bibliotheken.nl/.well-known/genid/98df269d27c655452d48b17cde8dd610,uri,https://data2.bibliotheken.nl/.well-known/genid/8b3dcd38d3cf0f0dfe2c7ecb92552bc3,uri,http://data.bibliotheken.nl/id/thes/p155446126,literal,History (Netherlands)
776,uri,http://data.bibliotheken.nl/id/nbt/p308731298,uri,https://data2.bibliotheken.nl/.well-known/genid/146a1eb4d50b41acf461b084927d1219,uri,https://data2.bibliotheken.nl/.well-known/genid/e3460f7642068dac69ed4f7e1a702074,uri,http://data.bibliotheken.nl/id/thes/p155446126,literal,History (Netherlands)
777,uri,http://data.bibliotheken.nl/id/nbt/p316113891,uri,https://data2.bibliotheken.nl/.well-known/genid/c1a1a2e28bb6bd09f2a4b813edd6133e,uri,https://data2.bibliotheken.nl/.well-known/genid/03a61b71bd9548a8a29694c3db59fb66,uri,http://data.bibliotheken.nl/id/thes/p155446126,literal,History (Netherlands)
778,uri,http://data.bibliotheken.nl/id/nbt/p316114073,uri,https://data2.bibliotheken.nl/.well-known/genid/9cf591bd76ce451f2e81f976a849155e,uri,https://data2.bibliotheken.nl/.well-known/genid/55aa24f5092b135832a699c74bbd79a9,uri,http://data.bibliotheken.nl/id/thes/p155446126,literal,History (Netherlands)
779,uri,http://data.bibliotheken.nl/id/nbt/p316114235,uri,https://data2.bibliotheken.nl/.well-known/genid/74becae2708933648093cd5a1ba0b03b,uri,https://data2.bibliotheken.nl/.well-known/genid/e0034d377571f6d3fa20bc2b5318baa0,uri,http://data.bibliotheken.nl/id/thes/p155446126,literal,History (Netherlands)
780,uri,http://data.bibliotheken.nl/id/nbt/p316114383,uri,https://data2.bibliotheken.nl/.well-known/genid/741bcf72c002af37c78e5c1c5fe6d9eb,uri,https://data2.bibliotheken.nl/.well-known/genid/a389769d5763b174a293e61ecbf70b97,uri,http://data.bibliotheken.nl/id/thes/p155446126,literal,History (Netherlands)
781,uri,http://data.bibliotheken.nl/id/nbt/p403964105,uri,https://data2.bibliotheken.nl/.well-known/genid/ee92b1ecc6d519c1ac0b8aa84d8e220f,uri,https://data2.bibliotheken.nl/.well-known/genid/e912c04bc5b770992f1e9c2b0443803f,uri,http://data.bibliotheken.nl/id/thes/p155446126,literal,History (Netherlands)
782,uri,http://data.bibliotheken.nl/id/nbt/p413851923,uri,https://data2.bibliotheken.nl/.well-known/genid/1aeb3667a090bd739290a454ee70b1b7,uri,https://data2.bibliotheken.nl/.well-known/genid/623deb5594b72d18e661ecbb158d56bc,uri,http://data.bibliotheken.nl/id/thes/p155446126,literal,History (Netherlands)
783,uri,http://data.bibliotheken.nl/id/nbt/p42764545X,uri,https://data2.bibliotheken.nl/.well-known/genid/827cd14c8373488df39d3ab61e7e3581,uri,https://data2.bibliotheken.nl/.well-known/genid/b39ce016bd3f577886cfa5d6b6e08b02,uri,http://data.bibliotheken.nl/id/thes/p155446150,literal,Medicine
784,uri,http://data.bibliotheken.nl/id/nbt/p832738530,uri,https://data2.bibliotheken.nl/.well-known/genid/c2cd1c1a7f235f34fccc141b823885c8,uri,https://data2.bibliotheken.nl/.well-known/genid/3af42bba45d9d48471c5323af453bc37,uri,http://data.bibliotheken.nl/id/thes/p155446150,literal,Medicine
785,uri,http://data.bibliotheken.nl/id/nbt/p832764469,uri,https://data2.bibliotheken.nl/.well-known/genid/ebfb7a507249d96c367cc0275b84d1d2,uri,https://data2.bibliotheken.nl/.well-known/genid/b3e74830d61c9023f389141286a9a481,uri,http://data.bibliotheken.nl/id/thes/p155446150,literal,Medicine
786,uri,http://data.bibliotheken.nl/id/nbt/p060161493,uri,https://data2.bibliotheken.nl/.well-known/genid/487924ebf1ab292b642804b1d3ef20b0,uri,https://data2.bibliotheken.nl/.well-known/genid/3cda070f74ba6946cb43d63d32c48cbf,uri,http://data.bibliotheken.nl/id/thes/p155446150,literal,Medicine
787,uri,http://data.bibliotheken.nl/id/nbt/p061204013,uri,https://data2.bibliotheken.nl/.well-known/genid/7daf64ecb64d90acf8d89190c229c95e,uri,https://data2.bibliotheken.nl/.well-known/genid/077a381d1570dc7fafef55933791c4fa,uri,http://data.bibliotheken.nl/id/thes/p155446150,literal,Medicine
788,uri,http://data.bibliotheken.nl/id/nbt/p061216208,uri,https://data2.bibliotheken.nl/.well-known/genid/c98c9a53ed285979ae7cf25e80533804,uri,https://data2.bibliotheken.nl/.well-known/genid/20338d58844220c333d7476719f4f2bd,uri,http://data.bibliotheken.nl/id/thes/p155446150,literal,Medicine
789,uri,http://data.bibliotheken.nl/id/nbt/p061254673,uri,https://data2.bibliotheken.nl/.well-known/genid/679720ebc3eef4bd7072ca797b0d30a4,uri,https://data2.bibliotheken.nl/.well-known/genid/2d7ac62f6edf771719a3b54d25f34650,uri,http://data.bibliotheken.nl/id/thes/p155446150,literal,Medicine
790,uri,http://data.bibliotheken.nl/id/nbt/p061254916,uri,https://data2.bibliotheken.nl/.well-known/genid/b55679553d188222fb6bd572ee137f02,uri,https://data2.bibliotheken.nl/.well-known/genid/0e988de529839c45282e5fa53a1ce579,uri,http://data.bibliotheken.nl/id/thes/p155446150,literal,Medicine
791,uri,http://data.bibliotheken.nl/id/nbt/p06125553X,uri,https://data2.bibliotheken.nl/.well-known/genid/7d585c9415d6ec73af39b1df3a8184a0,uri,https://data2.bibliotheken.nl/.well-known/genid/cb1914ed0493acfd8a84c1baeae07c7d,uri,http://data.bibliotheken.nl/id/thes/p155446150,literal,Medicine
792,uri,http://data.bibliotheken.nl/id/nbt/p061464139,uri,https://data2.bibliotheken.nl/.well-known/genid/c8ee378930e7989533c523b49237c95a,uri,https://data2.bibliotheken.nl/.well-known/genid/6714ee41307e9f6cf8e311e890d79778,uri,http://data.bibliotheken.nl/id/thes/p155446150,literal,Medicine
793,uri,http://data.bibliotheken.nl/id/nbt/p138482861,uri,https://data2.bibliotheken.nl/.well-known/genid/a29ab3102f034298c209eec08148abd3,uri,https://data2.bibliotheken.nl/.well-known/genid/2104c8bc5592922ab5f388aafb25f716,uri,http://data.bibliotheken.nl/id/thes/p155446150,literal,Medicine
794,uri,http://data.bibliotheken.nl/id/nbt/p13848726X,uri,https://data2.bibliotheken.nl/.well-known/genid/ed510a540741403a94f2c3c4dea891d9,uri,https://data2.bibliotheken.nl/.well-known/genid/3df92393d7bd8cc0daba32bd8c833994,uri,http://data.bibliotheken.nl/id/thes/p155446150,literal,Medicine
795,uri,http://data.bibliotheken.nl/id/nbt/p140579192,uri,https://data2.bibliotheken.nl/.well-known/genid/f2afcc1080380089e76124db29e3b730,uri,https://data2.bibliotheken.nl/.well-known/genid/5da211233d249cab45c60b0b24a90298,uri,http://data.bibliotheken.nl/id/thes/p155446150,literal,Medicine
796,uri,http://data.bibliotheken.nl/id/nbt/p140579885,uri,https://data2.bibliotheken.nl/.well-known/genid/dd0949d73d3e5b912aa330cd63ee8f7b,uri,https://data2.bibliotheken.nl/.well-known/genid/d9dc3bfbcdbf8c6ac458d06f1f437c8b,uri,http://data.bibliotheken.nl/id/thes/p155446150,literal,Medicine
797,uri,http://data.bibliotheken.nl/id/nbt/p140580182,uri,https://data2.bibliotheken.nl/.well-known/genid/db91096bed1f1419a30a4d31d33f2499,uri,https://data2.bibliotheken.nl/.well-known/genid/f32a99efde42b08b1de3b02d54d6fbae,uri,http://data.bibliotheken.nl/id/thes/p155446150,literal,Medicine
798,uri,http://data.bibliotheken.nl/id/nbt/p140583181,uri,https://data2.bibliotheken.nl/.well-known/genid/8b0363f4d7f5549a19141b72fc1246b5,uri,https://data2.bibliotheken.nl/.well-known/genid/fd4173bab3b83b6df952cc96247da4c6,uri,http://data.bibliotheken.nl/id/thes/p155446150,literal,Medicine
799,uri,http://data.bibliotheken.nl/id/nbt/p140583335,uri,https://data2.bibliotheken.nl/.well-known/genid/a0d616f5d5d1e15ab61cb48e89417c30,uri,https://data2.bibliotheken.nl/.well-known/genid/696624cd3b14bad855968d4adb80292d,uri,http://data.bibliotheken.nl/id/thes/p155446150,literal,Medicine
800,uri,http://data.bibliotheken.nl/id/nbt/p140584390,uri,https://data2.bibliotheken.nl/.well-known/genid/17e806c9e6c3fc31cc8a555486e25426,uri,https://data2.bibliotheken.nl/.well-known/genid/0345835358648d556a654ce73d13da72,uri,http://data.bibliotheken.nl/id/thes/p155446150,literal,Medicine
801,uri,http://data.bibliotheken.nl/id/nbt/p140584676,uri,https://data2.bibliotheken.nl/.well-known/genid/309c41028e10a6fa3964a8a4b994c9ef,uri,https://data2.bibliotheken.nl/.well-known/genid/f45730899db4d4459108c25874ec4b18,uri,http://data.bibliotheken.nl/id/thes/p155446150,literal,Medicine
802,uri,http://data.bibliotheken.nl/id/nbt/p140584927,uri,https://data2.bibliotheken.nl/.well-known/genid/2aace88eebf20a69557eafab0a1ff13b,uri,https://data2.bibliotheken.nl/.well-known/genid/7e6af86645009ce82f3e36bfb68e2371,uri,http://data.bibliotheken.nl/id/thes/p155446150,literal,Medicine
803,uri,http://data.bibliotheken.nl/id/nbt/p14058529X,uri,https://data2.bibliotheken.nl/.well-known/genid/2f7d1f97fc32b73b735d05d459f57f75,uri,https://data2.bibliotheken.nl/.well-known/genid/316682defaf38b49b9b09760f92ee379,uri,http://data.bibliotheken.nl/id/thes/p155446150,literal,Medicine
804,uri,http://data.bibliotheken.nl/id/nbt/p140585753,uri,https://data2.bibliotheken.nl/.well-known/genid/f6468852dcf7e0930c9c410d70579642,uri,https://data2.bibliotheken.nl/.well-known/genid/d0bbb287a493d1d252f63aef408700ed,uri,http://data.bibliotheken.nl/id/thes/p155446150,literal,Medicine
805,uri,http://data.bibliotheken.nl/id/nbt/p140586245,uri,https://data2.bibliotheken.nl/.well-known/genid/b101ceb0daa2dd126ad827f1665a022b,uri,https://data2.bibliotheken.nl/.well-known/genid/1212c8eda557ee393e45816584df5a00,uri,http://data.bibliotheken.nl/id/thes/p155446150,literal,Medicine
806,uri,http://data.bibliotheken.nl/id/nbt/p140614192,uri,https://data2.bibliotheken.nl/.well-known/genid/1b485dbb2856aed524e35823302955a0,uri,https://data2.bibliotheken.nl/.well-known/genid/4bd9189f4bdd3434077889335519ab55,uri,http://data.bibliotheken.nl/id/thes/p155446150,literal,Medicine
807,uri,http://data.bibliotheken.nl/id/nbt/p140617922,uri,https://data2.bibliotheken.nl/.well-known/genid/650f3625a89a2cfb7d2935c0c5be6785,uri,https://data2.bibliotheken.nl/.well-known/genid/da7ad1a816b7ba4876d1661d3ac9a067,uri,http://data.bibliotheken.nl/id/thes/p155446150,literal,Medicine
808,uri,http://data.bibliotheken.nl/id/nbt/p140618546,uri,https://data2.bibliotheken.nl/.well-known/genid/b93f3c507cdbb8d22bf7a86938db5469,uri,https://data2.bibliotheken.nl/.well-known/genid/42a17ff686fd55290710fccd927acf9c,uri,http://data.bibliotheken.nl/id/thes/p155446150,literal,Medicine
809,uri,http://data.bibliotheken.nl/id/nbt/p142520209,uri,https://data2.bibliotheken.nl/.well-known/genid/b8906e381fb78afc33aa9e1aa4c2335b,uri,https://data2.bibliotheken.nl/.well-known/genid/bfd75f605281be8dceb1f4ea9e3423b2,uri,http://data.bibliotheken.nl/id/thes/p155446150,literal,Medicine
810,uri,http://data.bibliotheken.nl/id/nbt/p142957054,uri,https://data2.bibliotheken.nl/.well-known/genid/ecbb371304f23842eb7453fd69e791b3,uri,https://data2.bibliotheken.nl/.well-known/genid/eb14f4ccaf5079d84250631e0780e328,uri,http://data.bibliotheken.nl/id/thes/p155446150,literal,Medicine
811,uri,http://data.bibliotheken.nl/id/nbt/p143408062,uri,https://data2.bibliotheken.nl/.well-known/genid/72674bc591cc437e45481d02ee684692,uri,https://data2.bibliotheken.nl/.well-known/genid/9e509b7929e9f8553907a8349ae31204,uri,http://data.bibliotheken.nl/id/thes/p155446150,literal,Medicine
812,uri,http://data.bibliotheken.nl/id/nbt/p20322910X,uri,https://data2.bibliotheken.nl/.well-known/genid/6c2db68c283f95f06dc345619e1bf062,uri,https://data2.bibliotheken.nl/.well-known/genid/150bc94bc88413b87f6372ddfb10ced6,uri,http://data.bibliotheken.nl/id/thes/p155446150,literal,Medicine
813,uri,http://data.bibliotheken.nl/id/nbt/p217640508,uri,https://data2.bibliotheken.nl/.well-known/genid/85a6b900c5122a6ab2ae778d263baa3f,uri,https://data2.bibliotheken.nl/.well-known/genid/89d67e6bf0db39d0a86551f1a6e36d5c,uri,http://data.bibliotheken.nl/id/thes/p155446150,literal,Medicine
814,uri,http://data.bibliotheken.nl/id/nbt/p242549373,uri,https://data2.bibliotheken.nl/.well-known/genid/792590965b1b59fb530fcd455be60fc1,uri,https://data2.bibliotheken.nl/.well-known/genid/14cafef371a21e23c5ba9433f2c85eb1,uri,http://data.bibliotheken.nl/id/thes/p155446150,literal,Medicine
815,uri,http://data.bibliotheken.nl/id/nbt/p312660480,uri,https://data2.bibliotheken.nl/.well-known/genid/e6d7572dc54a842ff8a0ef3b2f81c737,uri,https://data2.bibliotheken.nl/.well-known/genid/3f8cbb5f87ba5f1306fa640a6575e73a,uri,http://data.bibliotheken.nl/id/thes/p155446150,literal,Medicine
816,uri,http://data.bibliotheken.nl/id/nbt/p306672758,uri,https://data2.bibliotheken.nl/.well-known/genid/efbc26f8ca32ce50867feb39ed90e1b7,uri,https://data2.bibliotheken.nl/.well-known/genid/7f83553089a7a64c34ee8a4b89113a05,uri,http://data.bibliotheken.nl/id/thes/p155446177,literal,Political science
817,uri,http://data.bibliotheken.nl/id/nbt/p832738336,uri,https://data2.bibliotheken.nl/.well-known/genid/f46654b54f3e4c1cf7cf6288ef20bc89,uri,https://data2.bibliotheken.nl/.well-known/genid/84b79afcad6173dce2c7c0de180e6805,uri,http://data.bibliotheken.nl/id/thes/p155446177,literal,Political science
818,uri,http://data.bibliotheken.nl/id/nbt/p832739626,uri,https://data2.bibliotheken.nl/.well-known/genid/030282739d72a66167aab3f95e08f44d,uri,https://data2.bibliotheken.nl/.well-known/genid/733be960117fcd62a07e84d15f147c72,uri,http://data.bibliotheken.nl/id/thes/p155446177,literal,Political science
819,uri,http://data.bibliotheken.nl/id/nbt/p832793647,uri,https://data2.bibliotheken.nl/.well-known/genid/bb4c205ea6579294e948a64da8889af6,uri,https://data2.bibliotheken.nl/.well-known/genid/4cb4714e5f9325dd308d23e76f75cc43,uri,http://data.bibliotheken.nl/id/thes/p155446177,literal,Political science
820,uri,http://data.bibliotheken.nl/id/nbt/p832850152,uri,https://data2.bibliotheken.nl/.well-known/genid/045dbc4b180afa71ca29629839d0a36e,uri,https://data2.bibliotheken.nl/.well-known/genid/00f0e9d1cdb584b14df3c8c0f8658aac,uri,http://data.bibliotheken.nl/id/thes/p155446177,literal,Political science
821,uri,http://data.bibliotheken.nl/id/nbt/p83285722X,uri,https://data2.bibliotheken.nl/.well-known/genid/dda7558361a4a2750515e794d8086233,uri,https://data2.bibliotheken.nl/.well-known/genid/f075855e72985e588a8f5560a74ad4df,uri,http://data.bibliotheken.nl/id/thes/p155446177,literal,Political science
822,uri,http://data.bibliotheken.nl/id/nbt/p832859222,uri,https://data2.bibliotheken.nl/.well-known/genid/1e6b461b052796ea06ca69dfb15d28e0,uri,https://data2.bibliotheken.nl/.well-known/genid/907c9b59aee658d71a42881e5adeb141,uri,http://data.bibliotheken.nl/id/thes/p155446177,literal,Political science
823,uri,http://data.bibliotheken.nl/id/nbt/p832859281,uri,https://data2.bibliotheken.nl/.well-known/genid/9de14c68d72fd8b1498974d1868d7471,uri,https://data2.bibliotheken.nl/.well-known/genid/2bde01f5afe187e6ab7dcfd9575fa79d,uri,http://data.bibliotheken.nl/id/thes/p155446177,literal,Political science
824,uri,http://data.bibliotheken.nl/id/nbt/p832882275,uri,https://data2.bibliotheken.nl/.well-known/genid/5e32edf06e4d2d89ce7b5f7b1bd88c2d,uri,https://data2.bibliotheken.nl/.well-known/genid/03543a7fe7dff00c74a2fb12caf0b951,uri,http://data.bibliotheken.nl/id/thes/p155446177,literal,Political science
825,uri,http://data.bibliotheken.nl/id/nbt/p832913820,uri,https://data2.bibliotheken.nl/.well-known/genid/1443fefe4fefceb3196a1f78899c8537,uri,https://data2.bibliotheken.nl/.well-known/genid/14c2b79652bee099159dc66ab90a3b78,uri,http://data.bibliotheken.nl/id/thes/p155446177,literal,Political science
826,uri,http://data.bibliotheken.nl/id/nbt/p832913928,uri,https://data2.bibliotheken.nl/.well-known/genid/2cee1bc004cb6f55a60fff3d312cb7a3,uri,https://data2.bibliotheken.nl/.well-known/genid/76cf423d4567175ba84cc21aa7a1f4ab,uri,http://data.bibliotheken.nl/id/thes/p155446177,literal,Political science
827,uri,http://data.bibliotheken.nl/id/nbt/p833005235,uri,https://data2.bibliotheken.nl/.well-known/genid/ac7be81af63862fc390f04f17cdb17eb,uri,https://data2.bibliotheken.nl/.well-known/genid/b8ef7ace646b5a9a81a1b10ecb57e95c,uri,http://data.bibliotheken.nl/id/thes/p155446177,literal,Political science
828,uri,http://data.bibliotheken.nl/id/nbt/p833083767,uri,https://data2.bibliotheken.nl/.well-known/genid/87dd27a553499d101ba89a78bfc9a2d7,uri,https://data2.bibliotheken.nl/.well-known/genid/a372f748e91b6be2dd2d5b4163c83813,uri,http://data.bibliotheken.nl/id/thes/p155446177,literal,Political science
829,uri,http://data.bibliotheken.nl/id/nbt/p833123467,uri,https://data2.bibliotheken.nl/.well-known/genid/6f85d9896ae4f824c14df2e4145176c5,uri,https://data2.bibliotheken.nl/.well-known/genid/4a9c5d9621b71f04a1c8ea601952d284,uri,http://data.bibliotheken.nl/id/thes/p155446177,literal,Political science
830,uri,http://data.bibliotheken.nl/id/nbt/p833123548,uri,https://data2.bibliotheken.nl/.well-known/genid/9dc1a19e24af1942365c537dd03c0ce9,uri,https://data2.bibliotheken.nl/.well-known/genid/1606c5717dbf90e8fbd37ee5d31aef45,uri,http://data.bibliotheken.nl/id/thes/p155446177,literal,Political science
831,uri,http://data.bibliotheken.nl/id/nbt/p83329735X,uri,https://data2.bibliotheken.nl/.well-known/genid/5547d76aeb540d67483f7c5cf76e7685,uri,https://data2.bibliotheken.nl/.well-known/genid/f692c3391ad920f22fbfeb2e90996e01,uri,http://data.bibliotheken.nl/id/thes/p155446177,literal,Political science
832,uri,http://data.bibliotheken.nl/id/nbt/p853057338,uri,https://data2.bibliotheken.nl/.well-known/genid/e659d6e47edc624a9cf2b58a6be67caa,uri,https://data2.bibliotheken.nl/.well-known/genid/c3f857a9d8626b401fd201cf21de133a,uri,http://data.bibliotheken.nl/id/thes/p155446177,literal,Political science
833,uri,http://data.bibliotheken.nl/id/nbt/p037929909,uri,https://data2.bibliotheken.nl/.well-known/genid/e94e9309e066c2aa96049c4301c6012c,uri,https://data2.bibliotheken.nl/.well-known/genid/93fb3b4469ce3fa65d881c2cbc3352cd,uri,http://data.bibliotheken.nl/id/thes/p155446177,literal,Political science
834,uri,http://data.bibliotheken.nl/id/nbt/p037930451,uri,https://data2.bibliotheken.nl/.well-known/genid/8a317bafb37356aa936c453427ea6f83,uri,https://data2.bibliotheken.nl/.well-known/genid/8dd57cec5249a6624b05bf7c891f56c2,uri,http://data.bibliotheken.nl/id/thes/p155446177,literal,Political science
835,uri,http://data.bibliotheken.nl/id/nbt/p06000648X,uri,https://data2.bibliotheken.nl/.well-known/genid/6920f0efec917ea2516cafbb76cf08aa,uri,https://data2.bibliotheken.nl/.well-known/genid/5ca380d5da2f5711f9b753941506e943,uri,http://data.bibliotheken.nl/id/thes/p155446177,literal,Political science
836,uri,http://data.bibliotheken.nl/id/nbt/p060006641,uri,https://data2.bibliotheken.nl/.well-known/genid/a87ce2ab7076f3060df3ca2540236255,uri,https://data2.bibliotheken.nl/.well-known/genid/8727f5a8cb854568f437361abcc80acc,uri,http://data.bibliotheken.nl/id/thes/p155446177,literal,Political science
837,uri,http://data.bibliotheken.nl/id/nbt/p061216038,uri,https://data2.bibliotheken.nl/.well-known/genid/ecc2806c0c0654880bf41bba949f28ba,uri,https://data2.bibliotheken.nl/.well-known/genid/7a9b0b765f4085ca9c9117eb039b99c5,uri,http://data.bibliotheken.nl/id/thes/p155446177,literal,Political science
838,uri,http://data.bibliotheken.nl/id/nbt/p061230502,uri,https://data2.bibliotheken.nl/.well-known/genid/f96e5b5baf94353f83e12aa170bd6bc9,uri,https://data2.bibliotheken.nl/.well-known/genid/75a29a49df5bb4958139402e665acc63,uri,http://data.bibliotheken.nl/id/thes/p155446177,literal,Political science
839,uri,http://data.bibliotheken.nl/id/nbt/p061240346,uri,https://data2.bibliotheken.nl/.well-known/genid/73a1c84911040598ccd81397866cc63b,uri,https://data2.bibliotheken.nl/.well-known/genid/2295e97aed8ace20cce5fc34878515e2,uri,http://data.bibliotheken.nl/id/thes/p155446177,literal,Political science
840,uri,http://data.bibliotheken.nl/id/nbt/p061263737,uri,https://data2.bibliotheken.nl/.well-known/genid/7828fc7a17580a165914d56ec2c2ee25,uri,https://data2.bibliotheken.nl/.well-known/genid/c7bc0d678d5649abc73a078e12a54f2c,uri,http://data.bibliotheken.nl/id/thes/p155446177,literal,Political science
841,uri,http://data.bibliotheken.nl/id/nbt/p061286869,uri,https://data2.bibliotheken.nl/.well-known/genid/7f0d8fb1efd05a462a55be3c7db1a861,uri,https://data2.bibliotheken.nl/.well-known/genid/9816520841efccbd43ee13fa017a3e1d,uri,http://data.bibliotheken.nl/id/thes/p155446177,literal,Political science
842,uri,http://data.bibliotheken.nl/id/nbt/p162608209,uri,https://data2.bibliotheken.nl/.well-known/genid/455139db5f90b25b9dc190555e0d851a,uri,https://data2.bibliotheken.nl/.well-known/genid/1935fb1411e43a82c08ca286828d5d1c,uri,http://data.bibliotheken.nl/id/thes/p155446177,literal,Political science
843,uri,http://data.bibliotheken.nl/id/nbt/p832850055,uri,https://data2.bibliotheken.nl/.well-known/genid/5a91a59c11fc88817e710141e5dd10f4,uri,https://data2.bibliotheken.nl/.well-known/genid/350d613eb13cfad8eefa84aee5a85c0e,uri,http://data.bibliotheken.nl/id/thes/p155446304,literal,History (Belgium)
844,uri,http://data.bibliotheken.nl/id/nbt/p832882313,uri,https://data2.bibliotheken.nl/.well-known/genid/da52ce359d5d148369badf3211c65989,uri,https://data2.bibliotheken.nl/.well-known/genid/eeb6e1e1f3fc83f1eeaf67ed63da2924,uri,http://data.bibliotheken.nl/id/thes/p155446304,literal,History (Belgium)
845,uri,http://data.bibliotheken.nl/id/nbt/p861782968,uri,https://data2.bibliotheken.nl/.well-known/genid/638fa6e90d5df171941bb8d7a0c5fd95,uri,https://data2.bibliotheken.nl/.well-known/genid/1d2dee4799abaa5080e44adfd583b410,uri,http://data.bibliotheken.nl/id/thes/p155446304,literal,History (Belgium)
